  -5.00000000      -3.33219099    
  -4.99086380      -3.32812500    
  -4.98172808      -3.32405782    
  -4.97259283      -3.31998968    
  -4.96345806      -3.31592035    
  -4.95432377      -3.31184983    
  -4.94519043      -3.30777836    
  -4.93605757      -3.30370569    
  -4.92692518      -3.29963183    
  -4.91779327      -3.29555702    
  -4.90866184      -3.29148102    
  -4.89953089      -3.28740382    
  -4.89040041      -3.28332567    
  -4.88127041      -3.27924633    
  -4.87214088      -3.27516580    
  -4.86301184      -3.27108431    
  -4.85388327      -3.26700163    
  -4.84475517      -3.26291800    
  -4.83562756      -3.25883317    
  -4.82650042      -3.25474739    
  -4.81737375      -3.25066042    
  -4.80824757      -3.24657249    
  -4.79912186      -3.24248338    
  -4.78999662      -3.23839331    
  -4.78087187      -3.23430204    
  -4.77174759      -3.23020983    
  -4.76262379      -3.22611642    
  -4.75350046      -3.22202206    
  -4.74437761      -3.21792674    
  -4.73525524      -3.21383023    
  -4.72613335      -3.20973277    
  -4.71701193      -3.20563412    
  -4.70789099      -3.20153451    
  -4.69877052      -3.19743395    
  -4.68965054      -3.19333243    
  -4.68053102      -3.18922973    
  -4.67141199      -3.18512607    
  -4.66229343      -3.18102145    
  -4.65317535      -3.17691588    
  -4.64405727      -3.17280912    
  -4.63493967      -3.16870141    
  -4.62582254      -3.16459274    
  -4.61670589      -3.16048312    
  -4.60758972      -3.15637255    
  -4.59847403      -3.15226102    
  -4.58935881      -3.14814854    
  -4.58024406      -3.14403486    
  -4.57112980      -3.13992023    
  -4.56201601      -3.13580465    
  -4.55290270      -3.13168812    
  -4.54378986      -3.12757063    
  -4.53467751      -3.12345243    
  -4.52556515      -3.11933327    
  -4.51645327      -3.11521316    
  -4.50734186      -3.11109209    
  -4.49823093      -3.10697007    
  -4.48912048      -3.10284710    
  -4.48001051      -3.09872317    
  -4.47090101      -3.09459853    
  -4.46179152      -3.09047294    
  -4.45268250      -3.08634639    
  -4.44357395      -3.08221912    
  -4.43446589      -3.07809091    
  -4.42535830      -3.07396173    
  -4.41625118      -3.06983185    
  -4.40714407      -3.06570101    
  -4.39803743      -3.06156945    
  -4.38893127      -3.05743694    
  -4.37982559      -3.05330372    
  -4.37072039      -3.04916954    
  -4.36161518      -3.04503465    
  -4.35251045      -3.04089904    
  -4.34340620      -3.03676248    
  -4.33430243      -3.03262520    
  -4.32519865      -3.02848721    
  -4.31609535      -3.02434826    
  -4.30699253      -3.02020860    
  -4.29788971      -3.01606822    
  -4.28878736      -3.01192713    
  -4.27968550      -3.00778532    
  -4.27058411      -3.00364280    
  -4.26148272      -2.99949956    
  -4.25238180      -2.99535561    
  -4.24328136      -2.99121094    
  -4.23418093      -2.98706555    
  -4.22508097      -2.98291969    
  -4.21598101      -2.97877312    
  -4.20688152      -2.97462583    
  -4.19778252      -2.97047782    
  -4.18868351      -2.96632934    
  -4.17958498      -2.96218014    
  -4.17048645      -2.95803046    
  -4.16138840      -2.95388007    
  -4.15229082      -2.94972920    
  -4.14319324      -2.94557786    
  -4.13409615      -2.94142580    
  -4.12499905      -2.93727326    
  -4.11590242      -2.93312025    
  -4.10680580      -2.92896676    
  -4.09770966      -2.92481279    
  -4.08861351      -2.92065835    
  -4.07951736      -2.91650343    
  -4.07042170      -2.91234803    
  -4.06132603      -2.90819216    
  -4.05223083      -2.90403581    
  -4.04313564      -2.89987898    
  -4.03404093      -2.89572191    
  -4.02494621      -2.89156437    
  -4.01585150      -2.88740659    
  -4.00675726      -2.88324833    
  -3.99766302      -2.87908983    
  -3.98856878      -2.87493086    
  -3.97947478      -2.87077165    
  -3.97038078      -2.86661220    
  -3.96128702      -2.86245251    
  -3.95219326      -2.85829258    
  -3.94309974      -2.85413241    
  -3.93400621      -2.84997201    
  -3.92491293      -2.84581137    
  -3.91581964      -2.84165049    
  -3.90672636      -2.83748960    
  -3.89763331      -2.83332849    
  -3.88854027      -2.82916737    
  -3.87944722      -2.82500601    
  -3.87035418      -2.82084465    
  -3.86126113      -2.81668329    
  -3.85216808      -2.81252193    
  -3.84307504      -2.80836058    
  -3.83398199      -2.80419922    
  -3.82488894      -2.80003786    
  -3.81579590      -2.79587650    
  -3.80670285      -2.79171515    
  -3.79760981      -2.78755403    
  -3.78851652      -2.78339291    
  -3.77942324      -2.77923203    
  -3.77032995      -2.77507138    
  -3.76123643      -2.77091098    
  -3.75214291      -2.76675081    
  -3.74304914      -2.76259089    
  -3.73395538      -2.75843120    
  -3.72486138      -2.75427175    
  -3.71576738      -2.75011277    
  -3.70667315      -2.74595404    
  -3.69757867      -2.74179578    
  -3.68848395      -2.73763800    
  -3.67938900      -2.73348069    
  -3.67029405      -2.72932386    
  -3.66119885      -2.72516751    
  -3.65210319      -2.72101164    
  -3.64300728      -2.71685648    
  -3.63391113      -2.71270180    
  -3.62481475      -2.70854783    
  -3.61571813      -2.70439458    
  -3.60662103      -2.70024204    
  -3.59752369      -2.69609022    
  -3.58842587      -2.69193912    
  -3.57932782      -2.68778896    
  -3.57022929      -2.68363953    
  -3.56113029      -2.67949104    
  -3.55203104      -2.67534351    
  -3.54293132      -2.67119694    
  -3.53383112      -2.66705132    
  -3.52473044      -2.66290689    
  -3.51562929      -2.65876341    
  -3.50652742      -2.65462112    
  -3.49742508      -2.65048003    
  -3.48832226      -2.64634013    
  -3.47921872      -2.64220166    
  -3.47011471      -2.63806438    
  -3.46100998      -2.63392854    
  -3.45190477      -2.62979412    
  -3.44279885      -2.62566113    
  -3.43369222      -2.62152958    
  -3.42458487      -2.61739969    
  -3.41547680      -2.61327124    
  -3.40636802      -2.60914445    
  -3.39725852      -2.60501933    
  -3.38814807      -2.60089612    
  -3.37903690      -2.59677458    
  -3.36992478      -2.59265494    
  -3.36081195      -2.58853722    
  -3.35169816      -2.58442163    
  -3.34258342      -2.58030796    
  -3.33346772      -2.57619643    
  -3.32435107      -2.57208705    
  -3.31523347      -2.56797981    
  -3.30611467      -2.56387496    
  -3.29699492      -2.55977249    
  -3.28787422      -2.55567241    
  -3.27875233      -2.55157471    
  -3.26962924      -2.54747963    
  -3.26050496      -2.54338717    
  -3.25137949      -2.53929734    
  -3.24225283      -2.53521037    
  -3.23312497      -2.53112626    
  -3.22399569      -2.52704501    
  -3.21486497      -2.52296686    
